0 0 0.000000e+00
1 0 0.000000e+00
2 0 0.000000e+00
3 0 4.303920e-08
4 0 8.856107e-08
5 0 1.237835e-07
6 0 1.677263e-07
7 0 2.249212e-07
8 0 2.959154e-07
9 0 4.092629e-07
10 0 5.447406e-07
11 0 7.594299e-07
12 0 1.024266e-06
13 0 1.305928e-06
14 0 1.618157e-06
15 0 2.041221e-06
16 0 2.584298e-06
17 0 3.275854e-06
18 0 4.148141e-06
19 0 5.241819e-06
20 0 6.607145e-06
21 0 8.305168e-06
22 0 1.040931e-05
23 0 1.300715e-05
24 0 1.620243e-05
25 0 2.011695e-05
26 0 2.489252e-05
27 0 3.069273e-05
28 0 3.770419e-05
29 0 4.613729e-05
30 0 5.622597e-05
31 0 6.822616e-05
32 0 8.241257e-05
33 0 9.907322e-05
34 0 1.185011e-04
35 0 1.409829e-04
36 0 1.667828e-04
37 0 1.961235e-04
38 0 2.291606e-04
39 0 2.659533e-04
40 0 3.064297e-04
41 0 3.503476e-04
42 0 3.972528e-04
43 0 4.464363e-04
44 0 4.968950e-04
45 0 5.473021e-04
46 0 5.960023e-04
47 0 6.410469e-04
48 0 6.802838e-04
49 0 7.114470e-04
50 0 7.319429e-04
51 0 7.361329e-04
52 0 7.205240e-04
53 0 6.929498e-04
54 0 6.564292e-04
55 0 6.132786e-04
56 0 5.656954e-04
57 0 5.157148e-04
58 0 4.651070e-04
59 0 4.153211e-04
60 0 3.674774e-04
61 0 3.223895e-04
62 0 2.806010e-04
63 0 2.424276e-04
64 0 2.079996e-04
65 0 1.773021e-04
66 0 1.502115e-04
67 0 1.265270e-04
68 0 1.059972e-04
69 0 8.834164e-05
70 0 7.326832e-05
71 0 6.048631e-05
72 0 4.971528e-05
73 0 4.069195e-05
74 0 3.317409e-05
75 0 2.694260e-05
76 0 2.180219e-05
77 0 1.758099e-05
78 0 1.412940e-05
79 0 1.131850e-05
80 0 9.038165e-06
81 0 7.195137e-06
82 0 5.711019e-06
83 0 4.520445e-06
84 0 3.569405e-06
85 0 2.813971e-06
86 0 2.219490e-06
87 0 1.757025e-06
88 0 1.392931e-06
89 0 1.125720e-06
90 0 8.285931e-07
91 0 6.164699e-07
92 0 4.382043e-07
93 0 3.187205e-07
94 0 2.409083e-07
95 0 1.848789e-07
96 0 1.386715e-07
97 0 9.516749e-08
98 0 5.949725e-08
99 0 3.176911e-08
100 0 0.000000e+00

0 1 0.000000e+00
1 1 0.000000e+00
2 1 0.000000e+00
3 1 4.258565e-08
4 1 8.764506e-08
5 1 1.225246e-07
6 1 1.680970e-07
7 1 2.248595e-07
8 1 2.959268e-07
9 1 4.198022e-07
10 1 5.499293e-07
11 1 7.359366e-07
12 1 1.016042e-06
13 1 1.323059e-06
14 1 1.618296e-06
15 1 2.040867e-06
16 1 2.584466e-06
17 1 3.276107e-06
18 1 4.148460e-06
19 1 5.242231e-06
20 1 6.607678e-06
21 1 8.305853e-06
22 1 1.041018e-05
23 1 1.300827e-05
24 1 1.620385e-05
25 1 2.011873e-05
26 1 2.489478e-05
27 1 3.069556e-05
28 1 3.770772e-05
29 1 4.614169e-05
30 1 5.623141e-05
31 1 6.823287e-05
32 1 8.242082e-05
33 1 9.908330e-05
34 1 1.185134e-04
35 1 1.409977e-04
36 1 1.668006e-04
37 1 1.961447e-04
38 1 2.291858e-04
39 1 2.659830e-04
40 1 3.064644e-04
41 1 3.503878e-04
42 1 3.972991e-04
43 1 4.464890e-04
44 1 4.969543e-04
45 1 5.473683e-04
46 1 5.960751e-04
47 1 6.411260e-04
48 1 6.803685e-04
49 1 7.115363e-04
50 1 7.320354e-04
51 1 7.362264e-04
52 1 7.206155e-04
53 1 6.930376e-04
54 1 6.565120e-04
55 1 6.133556e-04
56 1 5.657659e-04
57 1 5.157785e-04
58 1 4.651640e-04
59 1 4.153715e-04
60 1 3.675215e-04
61 1 3.224277e-04
62 1 2.806339e-04
63 1 2.424557e-04
64 1 2.080234e-04
65 1 1.773222e-04
66 1 1.502283e-04
67 1 1.265410e-04
68 1 1.060087e-04
69 1 8.835112e-05
70 1 7.327608e-05
71 1 6.049262e-05
72 1 4.972040e-05
73 1 4.069608e-05
74 1 3.317741e-05
75 1 2.694525e-05
76 1 2.180430e-05
77 1 1.758267e-05
78 1 1.413073e-05
79 1 1.131954e-05
80 1 9.038984e-06
81 1 7.195776e-06
82 1 5.711516e-06
83 1 4.520830e-06
84 1 3.569710e-06
85 1 2.814225e-06
86 1 2.219390e-06
87 1 1.755368e-06
88 1 1.392161e-06
89 1 1.138102e-06
90 1 8.230146e-07
91 1 6.130334e-07
92 1 4.372856e-07
93 1 3.187588e-07
94 1 2.409287e-07
95 1 1.849267e-07
96 1 1.393839e-07
97 1 9.416461e-08
98 1 6.134560e-08
99 1 3.141991e-08
100 1 0.000000e+00

0 2 0.000000e+00
1 2 0.000000e+00
2 2 4.289111e-08
3 2 7.147178e-08
4 2 1.204382e-07
5 2 1.561635e-07
6 2 2.007949e-07
7 2 2.629499e-07
8 2 3.477736e-07
9 2 4.648760e-07
10 2 6.168111e-07
11 2 8.171688e-07
12 2 1.066310e-06
13 2 1.371479e-06
14 2 1.748727e-06
15 2 2.225439e-06
16 2 2.831054e-06
17 2 3.597948e-06
18 2 4.563966e-06
19 2 5.775551e-06
20 2 7.289410e-06
21 2 9.174221e-06
22 2 1.151257e-05
23 2 1.440305e-05
24 2 1.796255e-05
25 2 2.232848e-05
26 2 2.766104e-05
27 2 3.414516e-05
28 2 4.199209e-05
